Date,ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close,norm_close,ROI
2010-03-05,GD,55.71789390098745,56.40595909609551,55.45031461199849,56.36773681640625,2350000.0,0.0,0.0,,1.0619331348092418,6.19331348092418
2018-02-21,BA,337.6457099165372,345.54671152222414,336.86997755156125,337.4637451171875,5258600.0,0.0,0.0,,7.018951243001408,601.8951243001408
2012-03-01,GD,58.63440565635882,59.1179206768634,58.489350535384744,58.771400451660156,1606000.0,0.0,0.0,,1.1072166640650984,10.721666406509843
2013-05-17,LHX,41.53792532419251,42.69198964668261,41.53792532419251,42.50666427612305,983700.0,0.0,0.0,,1.2284272459882437,22.842724598824365
2014-10-20,LHX,56.13365060544066,56.869258878907395,56.0285651409197,56.69411087036133,624200.0,0.0,0.0,,1.638439328661954,63.84393286619541
2010-05-20,SPX,0.03610999882221222,0.03610999882221222,0.034049998968839645,0.034049998968839645,40708.0,0.0,0.0,,0.09086057379671579,-90.91394262032843
2015-11-30,LHX,75.35746136478836,75.70993635766224,74.90556964107103,75.13151550292969,1072700.0,0.0,0.0,,2.1712736637400725,117.12736637400727
2020-01-23,LHX,214.08491847331985,217.67358814266072,213.57919426577786,216.69131469726562,1211600.0,0.0,0.0,,6.262300735102813,526.2300735102813
2019-02-06,GD,161.9738487171417,164.37548738904877,161.9738487171417,162.70846557617188,1180300.0,0.0,0.0,,3.0653263847026637,206.53263847026636
2019-09-09,RTX,80.98358194019801,81.43465782182483,80.50242947226697,80.65880584716797,3675834.0,0.0,0.0,,2.497703256973686,149.77032569736858
2017-10-13,SPX,0.04500000178813934,0.05000000074505806,0.03999999910593033,0.03999999910593033,393000.0,0.0,0.0,,0.10673782615849524,-89.32621738415048
2013-11-26,LMT,114.079056815685,115.62698317753039,113.92587448841785,115.33674621582031,2432600.0,0.0,0.0,,2.237106288245032,123.7106288245032
2015-09-04,HII,102.46816598768976,103.68943225826854,101.93955508547188,102.63221740722656,221500.0,0.0,0.0,,3.0951167541631683,209.51167541631685
2020-12-23,LHX,183.28328996794832,185.44153670907568,182.5704709271076,183.99610900878906,827900.0,0.0,0.0,,5.31742109881775,431.742109881775
